recipe_name,weight,energy_gm,protein_gm,fat_gm,carbs_gm,total_dietary_fibre_gm,sugar_gm,sodium_mg,trans_fat_gm,total_saturated_fat_gm,cholesterol_mg,added_sugar_gm,clusterID,energy_gm_tag,protein_gm_tag,fat_gm_tag,carbs_gm_tag,total_dietary_fibre_gm_tag,sugar_gm_tag,sodium_mg_tag,trans_fat_gm_tag,total_saturated_fat_gm_tag,cholesterol_mg_tag,added_sugar_gm_tag
"akoori (masala scrambled eggs),akoori,egg akoori,masala scrambled eggs,akuri,egg akuri",100,166.4777975,6.239218472,13.72557726,4.602984014,1.048490231,0.332326821,345.7211368,0.084298401,1.896690941,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"hash brown,hash browns,hash brown potatoes,home fries",100,211.890873,1.4824404759999998,14.68380952,18.98240079,1.8767857140000002,0.075912698,405.0793651,0.0,0.032071429,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
potato hash browns,100,211.890873,1.4824404759999998,14.68380952,18.98240079,1.8767857140000002,0.075912698,405.0793651,0.0,0.032071429,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"goan style prawn curry,goan prawn curry,goan shrimp curry,ambot tik",100,204.875,10.49578125,15.27773438,7.170859375,1.375,0.0196875,637.984375,0.0275,0.095859375,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
onion omelette,100,203.13207549999998,10.29886792,17.15801887,2.204150943,0.5679245279999999,0.030283018999999998,914.9245283,0.12505660400000002,0.34493396200000004,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"aloo aur ande ki tikki,aloo anda tikka,egg and potato tikki,egg and potato cutlet",100,202.55167169999999,3.444072948,9.876899696,25.25440729,1.7872340430000002,0.753799392,574.5957447000001,0.149787234,0.5403039510000001,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
malabar chicken curry,100,201.9842767,2.801037736,16.40899371,12.28757862,7.696540881000001,0.082075472,922.1100629000001,0.000660377,1.995455975,0.127358491,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
ambshi tikshi kadi,100,201.6034731,5.541384572999999,12.7855819,16.10723358,4.719106023,0.5470973020000001,799.1409103,0.0,0.010647588000000001,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"fenugreek and mushroom fried rice,methi aur mushroom brown rice",100,199.7521368,4.886946387,2.505788656,39.29599845,3.432711733,0.584770785,178.03885,0.051017871,1.1436519040000002,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"aloo bhaja,bengali muchmuche,jhuri aloo bhaja",100,198.9391771,1.440375671,13.01747764,19.72543828,1.559749553,0.015509839,287.1806798,0.00020035799999999998,1.500842576,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"mocha narkol,banana flower stir fry with coconut,mochar ghonto narkel diye",100,195.3188406,2.293864734,17.53821256,7.645797101,2.7801932369999998,0.9968599029999999,430.89855070000004,0.153043478,0.42485507200000006,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"raw mango prawns curry,prawn mango curry,goan prawn curry with mnago,shrimp mango curry,konkani sour mango prawn curry,konkani prawn and mango curry,nadan chemmeen manga curry,chemmeen manga curry,shrimp and mango curry",100,195.206726,10.77216617,14.22591494,6.0972898120000005,1.815628091,0.030860534,419.487636,0.02611276,0.0696182,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"malabari veg curry,vegan malabar curry,malabar vegetable ishtu",100,194.4937076,5.313339787,9.999031946,21.53744434,8.727783156000001,0.9251694090000001,388.9506292,0.117444337,2.188375605,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"kerala sambhar,kerela sambhar",100,192.04433500000002,8.122019704,6.918078818,24.52541872,5.834236453,1.1407881770000001,298.0453202,0.04737931,2.8818965519999997,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"spicy amla pickle,amla ka achar",100,189.3548387,0.403225806,16.20967742,11.0483871,5.887096774,0.0,1254.290323,0.0,1.867741935,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
cheese omelette,100,188.00528400000002,6.214742404,13.76443857,4.268956407,1.287714663,0.144042272,878.719683,0.05842007900000001,2.845661823,0.01321004,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
turkish spinach and lentil soup,100,184.84900280000002,9.887464387,3.4511111110000003,29.94991453,5.52991453,1.251225071,123.3105413,0.10817094,2.9104501419999997,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"methi sambar,keerai sambar,keerai sambhar,vendaya keerai sambar,methi leaves sambar,fenugreek leaves sambar",100,180.8946272,11.08713618,2.373178081,29.15312965,6.029764587000001,0.19077720199999998,425.42391299999997,0.071880153,1.173530525,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"goan style frango vera,chicken vera",100,180.32040049999998,4.921952441,11.01627034,15.84911139,1.6275344180000002,0.030037547,6.518147685,0.165206508,0.437279099,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
kolumbu,100,177.2771855,9.425671642000001,3.3616204689999996,27.49748401,5.428997868,0.157014925,262.7134328,0.085509595,1.028972281,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
boiled egg,100,173.0,13.3,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
mutton vindaloo,100,171.5108173,1.3836538459999999,10.9327524,17.51989183,1.6745192309999999,0.632572115,706.765625,0.190384615,0.5043209129999999,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"lemon pepper fish,sour and pepper fish",100,169.9257912,13.18802837,11.77519098,2.9177664610000003,0.668570389,0.07748272099999999,705.1229538,0.032011641,0.086080757,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
omelette,100,167.10943400000002,8.497811321,13.78158491,2.673924528,0.815471698,0.34856603799999997,733.1132075,0.153773585,1.4852301890000001,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"pabda tel borir jhol,pabda macher jhol kalojeere,fish curry with nigella",100,217.0315734,14.90931812,13.48767047,9.760780047999999,1.504563545,0.387524542,29.10161847,0.285911382,2.271107986,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"faraali pattice,farali patties",100,220.29190260000001,3.8063306910000003,12.57723386,24.02383635,3.371206116,0.476016421,341.6738392,0.05979614900000001,0.736410815,0.127406569,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"roast duck in chilli plum sauce,duck with plum sauce,duck in plum sauce",100,118.02542369999999,15.21355932,5.879661017,1.541949153,0.5932203389999999,0.5665254239999999,8.898305085,0.0,0.40364406799999997,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
thai red curry paste,100,102.2857143,3.222285714,3.2154285710000003,21.55485714,8.611428571,0.0,1117.028571,0.0,0.19691428600000002,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"dhone pata bhetki,mustard coriander fish,sorshe dhonepata die bhola bhetki",100,104.460084,12.15157754,4.687794118,3.115334225,0.17807486600000003,0.094812834,336.5949198,0.0,0.467137701,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
thai style prawn bisque,100,66.6098752,6.78168204,2.570048833,2.053629951,0.094411286,0.354530657,229.22626150000002,0.0,0.001321758,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
aam ada grilled bhetki,100,76.58346334,12.05219969,0.698478939,5.6347347889999995,0.732839314,0.118549142,355.1677067,0.01176131,0.275426677,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"hyderabadi baghara baigan,hyderabadi style bharwa baigan",100,117.45527820000001,2.61029919,9.84976005,5.553978896,6.128615981,0.50254475,277.0288082,0.099249534,0.6357402560000001,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
grilled white fish,100,100.0661417,10.54209449,4.4623976380000006,4.666232283,0.602283465,0.23082677199999999,352.0818898,0.0,0.009233070999999999,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
beetroot salad,100,100.7271406,1.6817889659999998,6.656186395,8.683824317000001,3.171397965,0.5379753620000001,258.95554369999996,0.0,0.930433851,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"rui maacher dom jhol,rui macher jhol,bengali rohu fish stew",100,95.28145695,5.027698675,5.425082781,6.876332781,1.393211921,0.191018212,190.84354299999998,0.039519868,1.4671142380000002,0.0,0.0,15,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"akki roti,rice roti",100,313.38418310000003,5.7381453229999995,6.36358892,57.91490165,4.652749900000001,0.923484544,168.42954640000002,0.03179446,0.490095544,5.058209553999999,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
thai rice bowl,100,315.7679738,7.997358665,9.897329152000001,47.72187586,2.5133911280000003,0.010006456,305.70229639999997,0.061620400000000006,0.51020557,13.87992253,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"khara pongal,pongal,ven pongal",100,321.0578367,8.43122449,7.005612245,55.31806122,3.22755102,0.180918367,416.7,0.040816327,0.626010204,2.7551020410000002,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
chawal bhakri chiwda,100,324.3621622,6.027216216,4.7163243239999995,63.92248649,4.046216216,1.180918919,216.42972969999997,0.068464865,1.1414162159999999,5.675675676,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
instant oats dosa,100,333.4744526,10.4929927,9.788613139,51.61927007,5.42919708,0.08671532800000001,299.13868610000003,0.10277372300000001,1.165445255,1.795620438,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"malabar paratha,kerela paratha",100,342.37121210000004,8.772727273,7.954545455,59.02984848,0.0,2.268181818,165.85606059999998,0.07030303,0.393106061,1.8181818180000002,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
oats dosa,100,343.0557151,7.696680069,13.80040207,47.5305112,5.0361861,0.460769673,348.9075244,0.16174612300000002,1.134473291,1.8954623780000002,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
set dosa,100,343.3629778,6.717777777999999,5.9,64.94555556,2.4933333330000003,0.0,227.5788889,0.08800000000000001,0.453722222,0.666666667,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
green pea pulao,100,353.60349130000003,8.158603491000001,7.86234414,61.27928512,3.6083125519999997,0.952784705,73.03275145,0.058520366,1.374995844,4.688279302,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
mini green pea uttappa,100,367.277027,9.592567568,4.486486486,71.87027027,7.412837838,1.616216216,271.70540539999996,0.035675676,0.580743243,5.716216216,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
rice khichu,100,368.6283048,6.86533437,5.718786936,71.87958009,4.36096423,0.642037325,309.7309487,0.05474339,0.665205288,6.531881804,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"seedai,cheedai,uppu seedai,vella seedai",100,369.2101167,7.274941634,5.230894942,72.60272374,4.841634241,0.6186770429999999,309.6396887,0.0,0.57429572,6.536964981000001,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"kozhukattai,modak,uppu kozhukattai,kara pidi kozhukattai,chana dal modak",100,373.00656039999996,7.609372071,5.778819119,72.12895970000001,5.8444236179999995,0.445360825,79.1836926,0.0,0.39582005600000003,4.723523899,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"ribbon sev,flat besan sev",100,377.3460208,9.129584775,5.760519031,71.51743945,5.314878893,2.051695502,35.52595156,0.197584775,2.062256055,12.50865052,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"banana pongal,sweet indian pongal,banana huggi",100,306.9715765,4.821705882,5.403676471,59.39091176,2.101176471,0.156441176,151.9258824,0.023529412000000003,0.42955,1.6764705880000002,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
mani murrukku,100,386.3344482,9.191939799,7.743177257999999,69.59715719,5.375919732000001,0.53277592,141.4816054,0.070635452,0.702712375,5.618729097,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"manoharam,tirunelveli manoharam,sweet murukku",100,389.2207084,5.621798365,5.978201635,77.84850136,3.390735695,0.431607629,28.87629428,0.071934605,0.553487738,4.577656676,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"sweet seedai,vella seedai,vella cheedai",100,389.55555560000005,5.58380117,11.43783626,65.84356725,3.67251462,0.46491228100000004,15.96842105,0.12350877199999999,0.756473684,4.912280701999999,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
mini mul thenkuzal,100,392.2052663,7.93320766,8.627295033,70.24868342,4.744105326000001,0.56929982,102.74625970000001,0.08426092199999999,0.7141538000000001,6.032315978,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"brown rice neer dosa,brown rice water dosa",100,399.9692308,6.96,9.876923077,70.38461538,3.323076923,0.609230769,302.7538462,0.12276923099999999,0.8660769229999999,0.0,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"thenkhuzal,thenkuzhal murukku",100,406.7014388,7.105035971,11.54748201,68.16978417,4.392086331000001,0.569784173,147.75539569999998,0.113956835,0.780647482,6.043165468,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
butter murrukku,100,418.84018260000005,7.2367123289999995,13.86118721,66.07890411,4.397260274,0.8413698629999999,204.0127854,0.269442922,2.287981735,11.64383562,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
kai murrukku,100,435.84868420000004,6.3990789470000005,15.83118421,65.29802632,1.7223684209999999,0.003947368,2.505263158,0.173684211,0.6731842109999999,0.0,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"rice thattai,rice crispies",100,439.3380503000001,7.854811321000001,18.058176100000004,61.46283019,4.824056604,0.476415094,316.7908805,0.27672956,1.122930818,4.952830189,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"butter murukku,butter chakli",100,452.69291339999995,7.244409449,20.53181102,59.67496063,3.77007874,0.9803149609999999,313.8740157,0.282047244,1.050944882,4.960629921000001,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"modakk,modak",100,369.88095239999996,6.1536394560000005,3.050612245,78.87615646,3.954081633,0.5692857139999999,20.7414966,0.0,0.5007857139999999,5.714285714,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
single bhatura served with chutney n pickle,100,378.3686869,9.93010101,10.15373737,62.40414141,0.5434343429999999,1.5121212119999998,208.8535354,0.10666666699999999,0.422040404,0.363636364,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
mul ten khuzal,100,392.15739080000003,7.902567325,8.624901257000001,70.37890485,5.131897068,0.885278276,102.1621783,0.08426092199999999,0.730814482,6.032315978,0.0,19,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
varan bhaat,100,336.57223799999997,9.633314448,2.205665722,67.70206799,3.179603399,0.052152975,117.1614731,0.018430595,0.422966006,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"turkish wedding pilaf,wedding pilaf,perde pilavi,dugun pilav",100,392.5959596,7.188888888999999,7.064646465,73.33838384,1.368686869,0.290909091,396.1414141,0.0,0.8462626259999999,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"chakra pongal,sweet pongal,sakkarai pongal,chakkara pongal",100,394.2239688,6.6384375,7.13984375,75.44796875,2.5484375,0.27703125,29.79375,0.0,0.364828125,0.46875,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"adirasam,athirasam",100,399.7773109,5.28987395,7.38407563,76.26701681,1.207563025,0.003781513,14.67647059,0.088739496,0.440634454,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"sabudana dosa,sago dosa",100,407.5346535,6.266666667000001,10.50432343,70.41105611,1.685148515,0.0,260.349835,0.0,0.098679868,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
ghee dosa,100,416.9523975,8.802484472,13.00621118,64.91428571,4.240993789,0.0,248.03229810000002,0.0,0.0,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"vangi bhaat,maharashtrian rice with baigan,rice with brinjal",100,355.107275,6.59432799,3.622688039,71.70900123,1.589149199,0.106535142,148.01726259999998,0.026041923999999998,0.228310727,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
thai fried rice,100,268.16825209999996,4.673638751,5.64584768,48.19389554,1.9771812080000002,0.087831923,81.0720747,0.046221185,0.20982842100000001,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
lifafa paneer paratha,100,284.03225810000004,8.483870968,5.096774194,49.29032258,0.0,0.0,324.6935484,0.0,0.0,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
thai green kodri,100,285.6598639,7.325714286,4.2487074830000005,54.77632653,0.436734694,0.047755102,269.4557823,0.023945578,0.065238095,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"barisaler chingri pulao,prawn pulao,chingri pulao",100,287.4640221,8.337158672000001,6.116337637999999,48.54266605,1.5052583030000002,0.300747232,195.4757841,0.0,0.335440959,0.276752768,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"rice dosa,chawal ka dosa",100,387.6431925,12.1370892,7.275117371,67.12112676,5.85915493,0.0,203.7464789,0.09915493,0.349859155,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
vermicelli upma,100,313.5286738,6.735376344,5.710322581000001,58.77071685,0.643189964,0.028064516,355.5143369,0.0,0.000451613,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
jain fried rice,100,313.8869729,6.294613779,1.9599164930000001,65.63813499999999,2.70842032,0.221503132,107.4601253,0.022045929,0.18696450899999997,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
thai green rice,100,315.3112583,6.166092715,2.837262693,64.30498896,1.7584988959999999,0.141854305,262.812362,0.023311257999999998,0.206556291,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"carrot rice,gajar pulao",100,318.5718271,6.09859028,3.381405429,64.21081,1.570303615,0.634695848,31.87619354,0.03398777,0.392163073,0.205986482,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"rice pori urundai,puffed rice balls,pori arisi urundai,arisi urundai,pori urundai",100,320.57142860000005,5.79047619,0.095238095,74.17142857,0.0,0.0,15.80952381,0.0,0.0,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"sanwa dosa,crispy varai dosa,sama ke chawal ka dosa,sama dosa",100,322.79738560000004,5.071895425,9.581699346,54.32679739,0.222222222,0.0,254.7581699,0.138039216,0.363137255,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
vegetable black pepper fried rice,100,326.5367605,6.583259621,1.462636416,69.7305313,1.36677197,0.580470994,61.07696726,0.015163699,0.20241068399999998,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
scrambled egg biryani,100,336.8397841,8.082258198,7.643603155,57.71965131,2.83985056,0.004333748,324.36695719999994,0.087671233,0.23070485699999999,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
baby corn and mushroom curry rice,100,344.83132739999996,9.166428019,2.490232198,69.90044505,6.022020124,0.41358359100000003,82.05959752,0.0,0.166435372,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"spring roll wrappers,spring roll covers",100,345.12396689999997,10.90909091,0.892561983,73.2892562,0.0,0.0,329.53719010000003,0.0,0.0,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"green rice,hari pulao,hari chawal",100,354.48963210000005,7.126394649,10.60930435,56.41259532,2.8437458189999996,0.743852843,134.7953177,0.017658863,0.322698997,0.200668896,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"biryani rice,kuska rice",100,313.8808499,6.571062395,3.1123102869999997,63.58806071,3.2526138280000003,0.124182125,266.7939292,0.07653288400000001,0.9046846540000001,0.202360877,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
kanchipuram idli,100,381.03511139999995,8.609196489,5.415158677000001,72.35529372,2.7166103980000003,0.0039905470000000005,267.89466580000004,0.035651587,0.32294598199999996,0.006752194,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"poha dosa,aval dosa",100,355.20905919999996,7.037630662000001,4.729616725,69.42578397,1.4895470380000002,0.0,145.25783969999998,0.0,0.23846689899999998,0.41811846700000005,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"moong dal dosa,pasarattu,green moong dal dosa",100,373.7964072,10.61796407,4.297005988,71.35808383,2.97005988,0.0,239.3173653,0.063233533,0.27988024,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"coriander pudina coconut milk rice,minty coconut rice,mint coconut rice,pudhina kothamalli sadam",100,372.7932961,5.771955307000001,12.99396648,56.57441341,1.176536313,0.109608939,221.4189944,0.058994412999999996,0.276335196,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"ghee pulao,ghee rice",100,370.33933160000004,6.5204884320000005,8.247249357000001,65.80688946,1.7601542419999998,0.408624679,254.7631748,0.0,0.46624935700000003,0.38560411299999997,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
brown rice pongal,100,370.1650165,11.33614161,5.00330033,69.53884188,4.589258926,0.499729973,68.4590459,0.042964296,0.539617162,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
coconut rice,100,365.84511760000004,8.082823529,5.284323529,70.41120588,4.475,0.161735294,231.6205882,0.0,0.328791176,0.264705882,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
brown rice dosa,100,365.470377,9.572351885,3.3996588869999997,73.52235189,4.736445242,0.568761221,149.46032319999998,0.0008617589999999999,0.511921005,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"gobindobhoger bhaat,steamed basmati rice",100,365.0,7.13,0.66,79.95,1.3,0.12,5.0,0.0,0.18,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
rice appe,100,377.08308089999997,9.33592233,8.563106796,65.26278317,4.309385113,0.30550161800000003,257.21165049999996,0.08543689300000001,0.630582524,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"rice and dal dosa,mix grain dosa",100,360.45966319999997,12.18842105,3.643157895,68.76947368,5.784210526,0.0,216.95263160000002,0.046315789,0.121842105,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
steamed basmati rice,100,365.0,7.13,0.66,79.95,1.3,0.12,5.0,0.0,0.18,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"ragi idli,nachni idli,finger millet idli",100,360.4410909,9.829292929,2.434343434,73.81565657,4.155555556,0.335353535,203.31666669999998,0.017777778,0.155050505,0.004040404,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"unni appam,mini sweet appam,unniappam,unniyappam,neyyappam,banana appam,neiappam",100,359.7540583,5.180582524,7.32038835,67.29708738,3.6737864080000002,0.0,21.31650485,0.0,0.0,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"idaba,jain dhokla,non fermented dhokla,flat dhokla",100,359.42046860000005,8.236251541,1.2744759559999999,76.31911221,2.397040691,0.0,195.97533909999999,0.010850801,0.16881627600000002,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"toovar dal ni khichdi,arhar dal khichdi,yellow khichdi",100,356.37254900000005,12.63333333,2.4784313730000003,69.25882353,4.392156863,0.0,201.75490200000002,0.0,0.092941176,0.0,0.0,7,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
instant bread idli,100,286.36363639999996,9.384297521,2.454545455,56.32561983,1.115702479,1.537190083,530.8099174,0.0,0.794132231,1.487603306,0.0,26,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
"akbari murg bhat,akbari biryani",100,273.9663902,8.206442601000001,1.90699258,55.06599738,5.674378001,1.7810563069999998,174.9725011,0.082863378,1.98699258,0.03535574,0.0,26,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
