recipe_name,ingredient_not_found,Error,item_link,weight,quantity,energy_gm,protein_gm,fat_gm,carbs_gm,total_dietary_fibre_gm,sugar_gm,sodium_mg,trans_fat_gm,total_saturated_fat_gm,cholesterol_mg,added_sugar_gm
"jini dosa,butter and cheese dosa",SUCCESS,SUCCESS,https://www.tarladalal.com/Jini-Dosa-33409r,1030.0,4.0,1404.3108695652174,54.34060869565217,97.92773913043479,78.47678260869564,9.095217391304349,12.42791304347826,5402.073913043479,3.116,83.80959999999999,129.0,0.0
"lehsuni palak chawal,garlic spinach rice,garlic spinach fried rice,lahsuni palak rice",SUCCESS,SUCCESS,https://www.tarladalal.com/Lahsuni-Palak-Chawal-4827r,1587.0,,2559.4299999999994,60.3932,13.955,535.4492,32.927,14.703,2388.89,0.5626,11.90643,0.0,0.0
"nariyal chane ke paranthe,coconut chickpea paratha,nariyal chane ke parathe",SUCCESS,SUCCESS,,432.5,5.0,1722.65,55.029999999999994,77.00999999999999,215.43,47.949999999999996,16.664999999999996,7043.9,0.396,1.9417499999999999,0.0,0.0
"ram khichdi,ram pulao,gatta pulao",SUCCESS,SUCCESS,https://www.tarladalal.com/Ram-Khichdi-(-Gujarati-Recipe)-586r,1020.0,,2789.9,117.0,22.85,526.995,80.97,15.251000000000001,2066.0,0.0,0.9346,0.0,0.0
schezwan cheese dosa,SUCCESS,SUCCESS,https://www.tarladalal.com/Schezwan-Cheese-Dosa-40856r,670.0,4.0,1189.9608695652173,49.202608695652174,81.23073913043478,62.33478260869565,1.565217391304348,8.183913043478261,3056.173913043478,0.2,31.6,0.0,0.0
"tamatar ki launji,tomato launji",SUCCESS,SUCCESS,https://www.tarladalal.com/Tamatar-ki-Launji-3898r,167.5,,186.825,1.232,15.28,12.9445,1.68,11.166999999999998,1937.9750000000001,1.2132,22.0459,0.0,0.0
corn seekh kebab,SUCCESS,SUCCESS,https://www.tarladalal.com/Corn-Seekh-Kebab-30941r,211.0,12.0,364.46000000000004,4.5485,19.507,45.3525,4.866,3.2319999999999998,2021.912,0.32780000000000004,5.380750000000001,21.5,0.0
mixed vegetable toast,SUCCESS,SUCCESS,https://www.tarladalal.com/Grilled-Vegetable-Toast-148r,715.0,8.0,1551.9999999999998,55.18200000000001,55.208,211.19100000000003,28.000000000000004,18.033,3444.6,1.548,44.417199999999994,64.5,8.0
chana dal vada,SUCCESS,SUCCESS,https://www.tarladalal.com/Chana-Dal-Vada-Crispy-Chana-Dal-Vada-4971r,435.0,18.0,1907.6,45.85,132.07999999999998,139.54,39.96,6.296,2093.9,1.76,4.6436,0.0,0.0
"oats n spring onion appe,oats and spring onion appe",Urad Daal,Ingredent does not exist in the db
"nylon khaman dhokla,khaman dhokla",SUCCESS,SUCCESS,https://www.tarladalal.com/Nylon-Khaman-Dhokla-(-Gujarati-Recipe)-547r,388.0,,1530.0,71.9046,35.4525,227.6491,32.46000000000001,52.561,2139.94,2.3339999999999996,0.70059,0.0,0.0
"karela and capsicum sabzi,karela aur shimla mirch ki sabji,karela and shimla mirch sabji",SUCCESS,SUCCESS,https://www.tarladalal.com/Karela-and-Capsicum-Subzi-4311r,630.0,,519.65,8.62,31.056,58.257000000000005,16.04,27.561999999999998,1965.65,0.528,1.5478,0.0,0.0
"cabbage n paneer rolls,cabbage and paneer roll,patta gobhi and paneer roll",SUCCESS,SUCCESS,,330.0,28.0,375.8,16.497,25.28,22.049999999999997,7.22,10.09,2117.745,0.0,15.0476,66.0,0.0
"herbed paneer parantha,paneer and herbs parantha,herbed paneer paratha",SUCCESS,SUCCESS,https://www.tarladalal.com/Herbed-Paneer-Paratha-38985r,305.0,4.0,749.8,30.189,37.986000000000004,78.371,13.43,0.671,5331.7,0.17600000000000002,15.4672,66.0,0.0
"spinach crepes,palak chilla",SUCCESS,SUCCESS,https://www.tarladalal.com/Spinach-Crepes-1262r,610.0,6.0,1460.35,50.5775,65.89649999999999,168.049,6.3100000000000005,6.305000000000001,2799.2000000000003,0.8007,30.523300000000003,98.25,0.0
"vatana ni kachori,matar kachori,green peas kachori",SUCCESS,SUCCESS,https://www.tarladalal.com/Vatana-ni-Kachori-Matar-Kachori-Green-Peas-Kachori-40639r,960.5,16.0,4138.799999999999,164.9746,158.78250000000003,530.7731,153.06,48.051,3015.8399999999997,2.3760000000000003,7.222590000000001,0.0,0.0
mohanthal,SUCCESS,SUCCESS,https://www.tarladalal.com/Mohanthaal-(-Gujarati-Recipe)-635r,1350.0,25.0,6520.0,144.34,303.09,809.28,64.80000000000001,514.1999999999999,388.5,4.14,0.0,0.0,0.0
"homemade kalakand,quick kalakand",SUCCESS,SUCCESS,https://www.tarladalal.com/Quick-Kalakand-1989r,1230.0,25.0,4179.75,135.1425,263.0145,324.2325,1.875,204.3525,265.65,0.00225,155.0703,657.0,54.0
apple rabdi,SUCCESS,SUCCESS,https://www.tarladalal.com/Apple-Rabadi-Diabetic-Friendly-3476r,725.0,,236.6,15.312999999999999,0.804,44.216499999999996,2.88,12.5085,1.2,0.0,0.0336,0.0,0.0
"moong dal halwa,moong daal halwa,mung dal halwa",SUCCESS,SUCCESS,https://www.tarladalal.com/Moong-Dal-Halwa-3914r,795.0,,3450.75,104.99,120.754,496.765,36.55,250.805,114.44999999999999,0.0045,1.1406,0.0,0.0
"karachi biscuits,tutti fruti biscuits,karanchi biscuits",SUCCESS,SUCCESS,https://www.tarladalal.com/Karachi-Biscuits-Hyderabadi-Tutti-Fruti-Biscuits-41553r,940.0,20.0,3424.8,48.23,113.285,610.215,1.65,207.01500000000001,1346.0,3.278,55.2595,220.0,0.0
"banana n apple kulfi,fruit kulfi",SUCCESS,SUCCESS,https://www.tarladalal.com/Fruit-Kulfi-Banana-and-Apple-Kulfi-2853r,830.0,5.0,1293.6,40.818,51.635999999999996,142.648,3.7199999999999998,71.712,303.4,0.0,12.0084,60.0,9.0
"sugarfree malai peda,no sugar cream peda",SUCCESS,SUCCESS,https://www.tarladalal.com/Malai-Peda-Diabetic-Friendly-3475r,966.25,20.0,663.85,31.64425,26.936,53.040625,0.73,0.114625,76.5,0.0,0.05430000000000001,0.0,0.0
"doodh paak,dudh pak,doodh pak",SUCCESS,SUCCESS,https://www.tarladalal.com/Doodh-Paak-(-Gujarati-Recipe)-634r,1190.0,,2037.0,52.351,95.8115,191.61999999999998,2.46,100.5065,193.4,0.00225,0.6513,0.0,0.0
"amla murrabba,sweet gooseberry pickle",SUCCESS,SUCCESS,https://www.tarladalal.com/Amla-Murabba-Rajasthani-Recipe-3903r,1000.0,,2225.0,2.5,0.5,568.4000000000001,36.5,499.0,30.0,0.0,0.0,0.0,0.0
"rose lassi,gulab lassi",SUCCESS,SUCCESS,https://www.tarladalal.com/Rose-Lassi-Sweet-Rose-Lassi-42058r,700.0,,809.0,22.200000000000003,18.0,136.1,0.0,102.5,450.0,0.0,12.0,36.0,102.5
"golpapadi,sukhadi,gujarati gol papadi,sukhdi,gur papdi",SUCCESS,SUCCESS,https://www.tarladalal.com/Golpapdi-Gujarati-Gol-Papdi-Recipe-636r,435.0,26.0,1988.85,28.259500000000003,85.343,288.7665,22.375,0.9695,6884.3,0.0,0.22585000000000002,0.0,0.0
"modakk,modak",SUCCESS,SUCCESS,https://www.tarladalal.com/Modak-Steamed-Modak--Ukadiche-Modak-For-Ganesh-Chaturthi-4950r,1470.0,21.0,5437.25,90.4585,44.844,1159.4795,58.12499999999999,8.3685,304.9,0.0,7.361550000000001,84.0,0.0
"piyush,faral piyush",Shrikhand,Ingredent does not exist in the db
kalakand,SUCCESS,SUCCESS,https://www.tarladalal.com/Kalakand-2999r,420.0,16.0,1425.0,47.0,86.5,116.19000000000001,0.0,71.5,106.1,0.0,54.1,229.4,21.599999999999998
"healthy bhapa doi,nolen gurur doi,steamed yogurt pudding,baked yogurt,steamed sweet yogurt",SUCCESS,SUCCESS,https://www.tarladalal.com/Healthy-Bhapa-Doi-42005r,345.0,,302.7,9.254999999999999,9.45,46.134,0.0,29.939999999999998,3155.55,0.6000000000000001,5.999999999999999,36.9,0.0
"orange kheer,kamlalebu kheer,komola kheer",SUCCESS,SUCCESS,https://www.tarladalal.com/Kamlalebu-Kheer-Healthy-Bengali-Orange-Kheer-41995r,572.5,,899.998076923077,11.6,12.0,42.8955,0.0,22.455,4192.225,0.8,7.6,48.0,0.0
"churma laddoo,choorma laddoo,churma ladoo,churma laddu,choorma laddu",SUCCESS,SUCCESS,https://www.tarladalal.com/Churma-Ladoo-2045r,740.0,10.0,3527.5,61.033,200.587,393.02299999999997,47.33999999999999,3.114,10287.6,0.0,4.7973,0.0,0.0
"orange chinnar payesh,kamlalebur kheer",SUCCESS,SUCCESS,https://www.tarladalal.com/Orange-Chennar-Payesh-4733r,700.0,,1462.6153846153845,39.11,59.7,76.4,0.0,54.4,203.0,0.0,20.486,100.0,0.0
"nariyal vadi,coconut barfi,coconut burfi,coconut barfee,naralachi vadi,maharashtrian coconut mithai",SUCCESS,SUCCESS,https://www.tarladalal.com/Nariyal-Vadi-Naralachi-Vadi-Maharashtrian-Coconut-Mithai-41950r,445.0,12.0,1979.1,14.85,114.25,232.68,29.119999999999997,201.1,3.2,2.403,0.009,0.0,0.0
"sugar free paneer kheer,sugar free paneer payasam",SUCCESS,SUCCESS,https://www.tarladalal.com/Paneer-Kheer-(--Diabetic-Recipe)-7471r,810.0,,752.4,43.002,50.6,31.688999999999997,0.0,0.08100000000000002,0.0,0.0,30.0,132.0,0.0
"paal payassam,milk payasam,milk kheer,paal payasam,pal payasam,milk pudding",SUCCESS,SUCCESS,https://www.tarladalal.com/Paal-Payasam-in-A-Pressure-Cooker-Sweet-Milk-Rice-Kheer-Recipe-for-Onam-41914r,790.0,,1417.5,32.217,39.594,201.935,1.1700000000000002,99.908,119.5,0.0,0.162,0.0,0.0
"khubani ka meetha,stewed apricot dessert,qubani ka meetha,hyderabadi qubani ka meetha,hyderabadi apricot and custard dessert",SUCCESS,SUCCESS,https://www.tarladalal.com/Khubani-ka-Meetha-Hyderabadi-Apricot-and-Custard-Dessert-Recipe-30976r,1052.5,,3279.2999999999997,36.949999999999996,126.03999999999999,496.99250000000006,8.17,154.365,206.45,2.4105,9.91,34.0,0.0
"kesar kulfi faluda,kesar pista kulfi with falooda",SUCCESS,SUCCESS,https://www.tarladalal.com/Kesar-Kulfi-Falooda-2857r,1310.0,,2416.6000000000004,71.4395,91.179,286.4525,4.935,139.446,374.9,4.806,0.09945000000000001,0.0,61.5
"moong dal sheera,moong dal halwa",SUCCESS,SUCCESS,https://www.tarladalal.com/Moong-Dal-Sheera-(-Gujarati-Recipe)-631r,1007.5,,3966.825,107.407,168.3025,504.68525,34.9,249.5,150.65,0.0,0.051000000000000004,0.0,0.0
"rasgulla,rosgulla,rosogulla,rasogulla",SUCCESS,SUCCESS,,1200.0,16.0,1654.0,36.0,47.5,250.46,0.0,199.6,5337.0,1.0,9.5,60.0,0.0
"baked rasgulla,baked rosgulla,baked rosogulla",SUCCESS,SUCCESS,https://www.tarladalal.com/Baked-Rasgulla-Bengali-Sweet-Dessert-Recipe-8702r,980.0,,1897.1999999999998,56.4965,96.493,189.689,2.285,145.3465,2689.85,2.903,34.78615,162.0,0.0
orange sandesh,SUCCESS,SUCCESS,https://www.tarladalal.com/Orange-Sandesh-(-Desi-Khana-)-1521r,530.0,,1575.7153846153844,57.29,101.95,9.5,0.0,0.0,5.7,0.0,60.0,264.0,0.0
"badaam ka halwa,almond halwa,badam halwa,badam ka halwa",SUCCESS,SUCCESS,https://www.tarladalal.com/Badam-ka-Halwa-3915r,445.0,,1880.7,14.776499999999999,125.104,174.7305,5.3549999999999995,151.0665,537.3,0.0045,1.1406,0.0,0.0
"fruity firni,fruit firni",SUCCESS,SUCCESS,https://www.tarladalal.com/Fruity-Phirni-8696r,1035.0,,1344.85,34.7005,21.715,254.43399999999997,4.8149999999999995,8.5295,6350.675,1.2000000000000002,11.503849999999998,72.0,0.0
"sweet lapsi,sweet dalia,sweet broken wheat porridge",SUCCESS,SUCCESS,https://www.tarladalal.com/Lapsi-Pressure--Cooked-Broken-Wheat-Dessert-Recipe-33374r,282.5,,1304.625,16.659499999999998,56.24125,193.83275,13.2425,101.53975,20.7,0.0,1.9831750000000001,2.25,0.0
hyderabadi rice kheer,SUCCESS,SUCCESS,https://www.tarladalal.com/Gil-e--Firdaus-Hyderabadi-Rice-Kheer-41438r,1166.25,,2968.0499999999997,71.68974999999999,104.1825,414.643625,13.735,86.7945,298.90250000000003,0.0075,14.172475,55.5,0.0
"kopra pak,coconut fudge,kopra paak,coconut pak",SUCCESS,SUCCESS,https://www.tarladalal.com/Kopra-Pak-(-Gujarati-Recipe)-35792r,800.0,15.0,2932.0,34.45,189.1,271.91,54.4,199.6,30.5,0.0,0.0,0.0,0.0
"poha firni,flattened rice firni",SUCCESS,SUCCESS,https://www.tarladalal.com/Poha-Phirni-22442r,1115.0,,3096.5,87.0345,164.25799999999998,311.70849999999996,17.645000000000003,56.31099999999999,148.025,16.0245,1.2820500000000001,0.0,0.0
"shakar pare,sweet pare",SUCCESS,SUCCESS,https://www.tarladalal.com/Shakarpara-3864r,556.25,25.0,2667.0,41.78,165.75,268.4,32.099999999999994,51.129999999999995,10634.475,0.0,0.0,0.0,0.0
"til ladoo,sesame ladoo,sesame seeds laddoo,til laddu,til ke ladoo,til gud ladoo",SUCCESS,SUCCESS,https://www.tarladalal.com/Til-Laddu-Til-Ke-Ladoo-Til-Gud-Ladoo-Recipe-5016r,565.0,30.0,2808.5,58.225,164.04500000000002,304.19,33.75,3.11,241.5,0.0,20.527499999999996,0.0,0.0
healthy gajar ka halwa,SUCCESS,SUCCESS,https://www.tarladalal.com/Low-Fat-Carrot-Halwa-Healthy-Gajar-Halwa-3608r,650.0,,380.5,9.97,1.3599999999999999,85.41999999999999,15.35,18.96,276.0,0.0,0.148,0.0,0.0
"badaami kevra sevaiyan,meethi badami seviyan,badami kewra sevaiya",SUCCESS,SUCCESS,https://www.tarladalal.com/Badami-Kewra-Sevaiyan-30975r,1330.0,,2498.75,70.975,95.765,292.36,6.25,77.02499999999999,207.05,0.0075,1.901,0.0,0.0
vegetable stew,SUCCESS,SUCCESS,https://www.tarladalal.com/Vegetable-Stew-(--Idlis-and-Dosas)-1667r,495.0,,1204.6499999999999,12.2385,97.343,70.2525,6.195,5.816,1972.75,0.264,0.72165,0.0,0.0
"bengali style pumpkin curry,kumror chhokka,bengali kumro chenchki,green pumpkin curry",SUCCESS,SUCCESS,https://www.tarladalal.com/Bengali-Style-Jackfruit-Curry-Echor-Kosha-41589r,595.0,,966.01396,26.569,73.50750000000001,54.3965,29.226999999999997,5.4825,1998.284,0.0,6.83725,10.5,0.0
"kerala sambhar,kerela sambhar",SUCCESS,SUCCESS,https://www.tarladalal.com/Kerala-Sambar-Kerala-Sambhar-with-Coconut-42047r,1015.0,,1949.25,82.4385,70.2185,248.93300000000005,59.2175,11.579,3025.16,0.4809,29.25125,0.0,0.0
"drumsticks leaves dry sabzi,drumstick leaves sabzi,drumstick leaves sabji,drumstick leaves bhaji,moringa leaves sabzi,murungai keerai poriyal",SUCCESS,SUCCESS,https://www.tarladalal.com/Drumstick-Leaves-Dry-Sabji-South-Indian-Style-Subzi-42054r,596.0,,799.94,31.9716,43.07,72.08359999999999,47.226,0.06,1942.92,0.264,0.69984,0.0,0.0
"dahi bhindi ki sabji,dahi bhindi,tangy dahi wali bhindi,okra in yogurt sauce",SUCCESS,SUCCESS,https://www.tarladalal.com/Dahi-Bhindi-ki-Subji-3568r,412.5,,247.875,11.819749999999999,11.54725,27.5455,6.67,3.23125,2103.5,0.10525000000000001,4.283499999999999,12.0,0.0
"gattey ki kadhi,gatte ki curry,gatte ki kadhi,marwadi gatte ki kadhi,sindhi style gattey ki kadhi",SUCCESS,SUCCESS,https://www.tarladalal.com/Gatte-ki-Kadhi-Marwadi-Gatte-Ki-Kadhi-Recipe-3879r,640.0,,1295.2,59.58,55.38,138.04,21.6,21.7,4303.8,1.908,9.389,24.0,0.0
"cabbage thoren,cabbage thoran",SUCCESS,SUCCESS,https://www.tarladalal.com/Cabbage-Thoren-38907r,627.5,,431.55,12.126,20.76,53.849999999999994,20.085,13.440000000000001,2025.47,0.132,0.49005,0.0,0.0
french beans in coconut curry,SUCCESS,SUCCESS,https://www.tarladalal.com/French-Beans-in-Coconut-Curry-254r,1070.0,,4057.35,165.3665,143.125,545.3615,204.51500000000001,1.448,2087.55,0.528,5.065149999999999,0.0,0.0
"bengali style okra,bengali okra,bengali bhindi",SUCCESS,SUCCESS,https://www.tarladalal.com/Bengali-Style-Okra-(--Rotis-and-Subzis)-38905r,257.5,,412.375,9.558499999999999,32.569,25.189000000000004,11.364999999999998,5.9035,1955.8250000000003,0.35200000000000004,1.65555,0.0,0.0
stuffed bhindi with paneer,SUCCESS,SUCCESS,https://www.tarladalal.com/Stuffed-Bhindi-with-Paneer-(--Healthy-Subzi)-6427r,1027.5,,1103.55,47.111999999999995,79.13,58.946,20.18,11.082,2945.85,1.2132,59.6759,165.0,0.0
babycorn and paneer subzi,SUCCESS,SUCCESS,https://www.tarladalal.com/Quick-Baby-Corn-and-Paneer-Subzi-251r,922.5,,5048.2895,63.211,80.82499999999999,1001.308,22.145,609.381,1952.0120000000002,1.0026000000000002,38.1647,114.3,607.5
"soya matar ki sabzi,soya matar sabzi,soya matar sabji",Soya Chunks,Ingredent does not exist in the db
kerala dal,SUCCESS,SUCCESS,https://www.tarladalal.com/Kerala-Parippu-Kerala-Dal-Onam-Recipe-41975r,422.5,,1390.7,54.7,66.38850000000001,143.9,32.5,0.0,58.4,0.0063,18.55575,0.0,0.0
rava pongal,SUCCESS,SUCCESS,https://www.tarladalal.com/Rava-Pongal-South-Indian-Breakfast-Recipe-41976r,381.5,,1554.6000000000001,50.9298,53.5225,220.1563,9.37,1.926,2011.8700000000001,0.0,2.35317,3.0,0.0
carrot methi sabzi,SUCCESS,SUCCESS,https://www.tarladalal.com/Carrot-Methi-Subzi-(-Vitamin-A-and-Vitamin-C-Rich-Recipe-)-35081r,820.0,,453.25,16.110000000000003,13.57,69.52000000000001,26.229999999999997,18.96,2402.54,0.17600000000000002,0.611,0.0,0.0
tendli cashewnut sabzi,SUCCESS,SUCCESS,https://www.tarladalal.com/Tendli-Cashewnut-264r,353.75,,875.6125,18.455000000000002,76.78000000000002,35.52725,6.895,5.68,2020.4125000000001,0.528,7.22625,7.5,0.0
pineapple tomato capsicum sabzi,SUCCESS,SUCCESS,https://www.tarladalal.com/Pineapple-Capsicum-and-Tomato-Sabzi-1579r,367.5,,288.125,3.612,16.909,33.792,7.29,22.066499999999998,1939.1750000000002,0.8879000000000001,16.47655,0.010799999999999999,0.0
"mixed kathol,mixed beans,mixed pulses",SUCCESS,SUCCESS,https://www.tarladalal.com/Mixed-Kathol-(-Gujarati-Recipe)-619r,512.5,,1890.1,107.45700000000001,37.929500000000004,284.13100000000003,40.339999999999996,14.5425,2060.3,0.5625,1.85,0.0,0.0
green peas ambti,SUCCESS,SUCCESS,https://www.tarladalal.com/Green-Peas-Ambti-1486r,1751.0,,5083.739999999999,315.0556,58.25,856.4956000000001,341.566,111.424,2137.92,2.4264,46.19014,0.0,0.0
gujarati kadhi,SUCCESS,SUCCESS,https://www.tarladalal.com/Gujarati-Kadhi-106r,520.0,,752.35,31.5925,27.0175,95.759,8.100000000000001,38.0775,2286.2000000000003,0.5175,8.0,24.0,0.0
"sprouted curry with methi muthia,hare chane ki kari (with methi muthia)",SUCCESS,SUCCESS,https://www.tarladalal.com/Sprouted-Curry-with-Methi-Muthia-258r,1293.0,,1991.5600000000002,48.2037,137.78749999999997,156.79119999999998,30.154,30.320500000000003,4652.63,0.17600000000000002,0.7652800000000001,0.0,0.0
"methi matar malai,matar methi malai",SUCCESS,SUCCESS,https://www.tarladalal.com/Methi-Mutter-Malai-Punjabi-Methi-Matar-Malai-Recipe-275r,1161.25,,2073.1275,97.74740000000001,76.621,259.15415,94.28100000000002,30.145999999999997,4798.142500000001,1.292,13.75926,51.9,0.0
masala bharwa karela,SUCCESS,SUCCESS,https://www.tarladalal.com/Masala-Bharwan-Karela-30883r,201.5,,587.9,1.5353,60.18125,12.72805,2.9499999999999997,0.9459999999999998,1942.095,1.2933000000000001,8.118895,0.0,0.0
"drumsticks curry,drumstick masala,drumstick gravy,murungaikkai masala,thakkali murungaikkai curry",SUCCESS,SUCCESS,https://www.tarladalal.com/Drumstick-Curry-South-Indian-Drumstick-Potato-Sabzi-32919r,375.0,,1017.8500000000001,10.235,71.673,83.36000000000001,18.17,3.9,1976.18,0.0084,24.741,0.0,0.0
dahi channe ki sabzi,SUCCESS,SUCCESS,https://www.tarladalal.com/Dahi-Chane-ki-Subzi-(-Rajasthani)-3868r,757.5,,2019.0,99.69699999999999,57.666999999999994,285.946,52.04,46.055,2278.1,0.603,9.44175,18.0,0.0
"zero oil masoor dal,masoor dal without oil",SUCCESS,SUCCESS,https://www.tarladalal.com/Suva-Masoor-Dal-Zero-Oil-Healthy-Dal-22176r,279.0,,726.6,51.7216,1.57,126.4696,21.976000000000003,0.06,1940.92,0.0,0.005339999999999999,0.0,0.0
corn tomato n spinach soup,SUCCESS,SUCCESS,https://www.tarladalal.com/Corn-Tomato-and-Spinach-Soup-1458r,395.0,,475.29999999999995,16.505499999999998,16.169,73.8205,9.895,14.456999999999999,1995.5600000000002,0.4746,11.40715,0.0,0.0
"phodshi sabzi,takla chi bhaji,phodshi sabji,maharashtrian monsoon leafy vegetable sabzi",Phodshi,Ingredent does not exist in the db
"simple potato sabzi,potato song",SUCCESS,SUCCESS,https://www.tarladalal.com/Potato-Song-32859r,627.5,,683.7,8.05,22.838500000000003,112.05000000000001,11.35,13.0,1980.9,0.0063,18.55575,0.0,0.0
bengali mixed vegetable sabzi,SUCCESS,SUCCESS,https://www.tarladalal.com/Bengali-Mixed-Vegetable-Dry-Sabzi--Panch-Phodoner-Chorchori-41468r,1125.0,,2945.2000000000003,175.38,23.35,525.61,209.20999999999998,33.91,2109.84,0.17600000000000002,2.121,0.0,0.0
"gajar mircha nu sambhaariyu,gajar sambhaaro,carrot sambhaaro,gajar marcha nu sambhariya",SUCCESS,SUCCESS,https://www.tarladalal.com/Gajar-Marcha-Nu-Sambhaariyu--(-Gujarati-Recipe)-576r,430.0,,265.0,4.590000000000001,16.11,28.189999999999998,10.22,9.48,2075.9,0.264,0.7685,0.0,0.0
"0 oil ma ki dal,zero oil maa ki dal,maa ki dal without oil",SUCCESS,SUCCESS,https://www.tarladalal.com/Fatless-Maa-ki-Dal-7464r,660.0,,757.8400000000001,45.7274,7.1775,129.0289,24.535999999999998,3.8949999999999996,2120.2900000000004,0.9492,24.37501,9.0,0.0
"dal dhokli,gujarati dal dhokli,rajashthani dal dhokli,varan phal,chakolya",SUCCESS,SUCCESS,https://www.tarladalal.com/Dal-Dhokli-(-Gujarati-Recipe)-578r,1615.0,,4822.3,193.78900000000004,142.1775,704.1355,91.685,36.0295,9070.8,2.598,4.89135,4.5,0.0
"bhindi ni kadhi,bhindi kadhi,bhinda ni kadhi",Kadhi,Ingredent does not exist in the db
urad dal with paneer,SUCCESS,SUCCESS,https://www.tarladalal.com/Urad-Dal-with-Paneer-212r,440.0,,1004.7,51.816,42.34,105.223,20.889999999999997,1.8409999999999997,2001.6000000000001,0.7386,26.370199999999997,66.0,0.0
"makai capsicum,corn and capsicum",SUCCESS,SUCCESS,https://www.tarladalal.com/Makai-Capsicum-(-Gujarati-Recipe)-593r,1002.5,,1116.775,35.41,47.19,130.5385,11.08,32.525,2076.765,0.0,1.3,0.0,0.0
"punchkuti dal,panchratan dal,panchmel dal",SUCCESS,SUCCESS,https://www.tarladalal.com/Panchkuti-Dal-Panchratan-Dal-Dal-Made-with-5-Pulses-1554r,369.0,,1136.58,58.177600000000005,34.550000000000004,150.5426,25.991999999999994,2.1649999999999996,2008.8200000000002,1.0026000000000002,12.099739999999999,0.0,0.0
"curd shorba,dahi shorba",SUCCESS,SUCCESS,https://www.tarladalal.com/Curd-Shorba-1454r,901.5,,870.3499999999999,30.9343,52.91525,66.63055,7.09,7.4465,2434.3650000000002,0.666,13.396245,36.0,0.0
"shahi dal,creamy urad dal,shahi urad dal",SUCCESS,SUCCESS,https://www.tarladalal.com/Shahi-Dal-30905r,496.0,,785.47,34.66140000000001,29.677500000000002,84.94789999999999,15.163,1.9219999999999997,2020.6000000000001,0.4746,10.68446,0.0,0.0
"avial,kerala mixed vegetable curry with coconut and yogurt",SUCCESS,SUCCESS,https://www.tarladalal.com/Avial-South-Indian-Curry-22366r,600.0,,989.3,45.459999999999994,23.563000000000002,153.11000000000004,65.75,4.74,2086.42,0.0014000000000000002,5.6025,3.0,0.0
mangalorean tendli and channa masala,SUCCESS,SUCCESS,https://www.tarladalal.com/Mangalorean-Tendli-and-Chana-Masala-41859r,536.5,,1002.56,25.464900000000004,62.155,88.55039999999998,30.238999999999997,15.54,66.53,0.784,0.70251,0.0,0.0
"char dal ka dalcha,hyderabadi veg dalcha",SUCCESS,SUCCESS,https://www.tarladalal.com/Char-Dal-ka-Dalcha-Hyderabadi-Veg-Dalcha-41487r,671.5,,1677.815,67.0032,66.0,205.75619999999998,33.19349999999999,13.186,2033.9250000000004,0.528,1.407105,0.0,0.0
spinach kofta in red gravy,Chironji Nuts,Ingredent does not exist in the db
"vegetable haryali,veg hariyali",SUCCESS,SUCCESS,https://www.tarladalal.com/Vegetable-Hariyali-22794r,818.0,,1230.6200000000001,63.773799999999994,29.610000000000003,174.8968,63.443000000000005,29.526000000000003,2108.01,0.0,5.12467,20.4,0.0
